No.,Time,Absolute_Time,Source,Destination,Protocol,Length,Info
8778,85.369129,2024-08-15 00:10:25.369,10.8.15.4,10.8.15.133,EPM,322,"Map response, DRSUAPI, 32bit NDR, DRSUAPI, 32bit NDR"
8779,85.369425,2024-08-15 00:10:25.369,10.8.15.133,10.8.15.4,DRSUAPI,258,DsBind request
8780,85.369625,2024-08-15 00:10:25.369,10.8.15.4,10.8.15.133,DRSUAPI,258,DsBind response
8781,85.369825,2024-08-15 00:10:25.369,10.8.15.133,10.8.15.4,DRSUAPI,338,DsCrackNames request
8782,85.37013,2024-08-15 00:10:25.370,10.8.15.4,10.8.15.133,DRSUAPI,450,DsCrackNames response
8783,85.37032,2024-08-15 00:10:25.370,10.8.15.133,10.8.15.4,DRSUAPI,194,DsUnbind request
8784,85.370485,2024-08-15 00:10:25.370,10.8.15.4,10.8.15.133,DRSUAPI,194,DsUnbind response
8785,85.372026,2024-08-15 00:10:25.372,10.8.15.133,10.8.15.4,TCP,66,49790  >  389 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
8786,85.372188,2024-08-15 00:10:25.372,10.8.15.4,10.8.15.133,TCP,66,"389  >  49790 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
8787,85.372337,2024-08-15 00:10:25.372,10.8.15.133,10.8.15.4,TCP,54,49790  >  389 [ACK] Seq=1 Ack=1 Win=262656 Len=0
8788,85.372825,2024-08-15 00:10:25.372,10.8.15.133,10.8.15.4,LDAP,404,"searchRequest(1) ""<ROOT>"" baseObject "
8789,85.373112,2024-08-15 00:10:25.373,10.8.15.4,10.8.15.133,TCP,1514,389  >  49790 [ACK] Seq=1 Ack=351 Win=2097664 Len=1460 [TCP PDU reassembled in 8790]
8790,85.373114,2024-08-15 00:10:25.373,10.8.15.4,10.8.15.133,LDAP,1435,"searchResEntry(1) ""<ROOT>""  | searchResDone(1) success  [1 result]"
8791,85.373262,2024-08-15 00:10:25.373,10.8.15.133,10.8.15.4,TCP,54,49790  >  389 [ACK] Seq=351 Ack=2842 Win=262656 Len=0
8792,85.373995,2024-08-15 00:10:25.373,10.8.15.133,10.8.15.4,TCP,1514,49790  >  389 [ACK] Seq=351 Ack=2842 Win=262656 Len=1460 [TCP PDU reassembled in 8793]
8793,85.373998,2024-08-15 00:10:25.373,10.8.15.133,10.8.15.4,LDAP,749,"bindRequest(3) ""<ROOT>"" sasl "
8794,85.374156,2024-08-15 00:10:25.374,10.8.15.4,10.8.15.133,TCP,54,389  >  49790 [ACK] Seq=2842 Ack=2506 Win=2097920 Len=0
8795,85.374849,2024-08-15 00:10:25.374,10.8.15.4,10.8.15.133,LDAP,264,bindResponse(3) success 
8796,85.375191,2024-08-15 00:10:25.375,10.8.15.133,10.8.15.4,LDAP,237,SASL GSS-API Privacy: payload (119 bytes)
8797,85.375417,2024-08-15 00:10:25.375,10.8.15.4,10.8.15.133,LDAP,261,SASL GSS-API Privacy: payload (143 bytes)
8798,85.375656,2024-08-15 00:10:25.375,10.8.15.133,10.8.15.4,LDAP,242,SASL GSS-API Privacy: payload (124 bytes)
8799,85.375881,2024-08-15 00:10:25.375,10.8.15.4,10.8.15.133,LDAP,219,SASL GSS-API Privacy: payload (101 bytes)
8800,85.376066,2024-08-15 00:10:25.376,10.8.15.133,10.8.15.4,LDAP,236,SASL GSS-API Privacy: payload (118 bytes)
8801,85.376274,2024-08-15 00:10:25.376,10.8.15.4,10.8.15.133,LDAP,272,SASL GSS-API Privacy: payload (154 bytes)
8802,85.377663,2024-08-15 00:10:25.377,10.8.15.133,10.8.15.4,TCP,66,49791  >  389 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
8803,85.377812,2024-08-15 00:10:25.377,10.8.15.4,10.8.15.133,TCP,66,"389  >  49791 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
8804,85.377955,2024-08-15 00:10:25.377,10.8.15.133,10.8.15.4,TCP,54,49791  >  389 [ACK] Seq=1 Ack=1 Win=262656 Len=0
8805,85.378923,2024-08-15 00:10:25.378,10.8.15.133,10.8.15.4,TCP,1514,49791  >  389 [ACK] Seq=1 Ack=1 Win=262656 Len=1460 [TCP PDU reassembled in 8806]
8806,85.378926,2024-08-15 00:10:25.378,10.8.15.133,10.8.15.4,LDAP,749,"bindRequest(9) ""<ROOT>"" sasl "
8807,85.379042,2024-08-15 00:10:25.379,10.8.15.4,10.8.15.133,TCP,54,389  >  49791 [ACK] Seq=1 Ack=2156 Win=2097920 Len=0
8808,85.379629,2024-08-15 00:10:25.379,10.8.15.4,10.8.15.133,LDAP,264,bindResponse(9) success 
8809,85.380104,2024-08-15 00:10:25.380,10.8.15.133,10.8.15.4,LDAP,172,SASL GSS-API Privacy: payload (54 bytes)
8810,85.380382,2024-08-15 00:10:25.380,10.8.15.4,10.8.15.133,TCP,1514,389  >  49791 [ACK] Seq=211 Ack=2274 Win=2097664 Len=1460 [TCP PDU reassembled in 8812]
8811,85.380386,2024-08-15 00:10:25.380,10.8.15.4,10.8.15.133,TCP,1514,389  >  49791 [ACK] Seq=1671 Ack=2274 Win=2097664 Len=1460 [TCP PDU reassembled in 8812]
8812,85.380386,2024-08-15 00:10:25.380,10.8.15.4,10.8.15.133,LDAP,315,SASL GSS-API Privacy: payload (3117 bytes)
8813,85.380606,2024-08-15 00:10:25.380,10.8.15.133,10.8.15.4,TCP,54,49791  >  389 [ACK] Seq=2274 Ack=3392 Win=262656 Len=0
8814,85.380714,2024-08-15 00:10:25.380,10.8.15.133,10.8.15.4,LDAP,311,SASL GSS-API Privacy: payload (193 bytes)
8815,85.380996,2024-08-15 00:10:25.380,10.8.15.4,10.8.15.133,LDAP,338,SASL GSS-API Privacy: payload (220 bytes)
8816,85.3812,2024-08-15 00:10:25.381,10.8.15.133,10.8.15.4,LDAP,129,SASL GSS-API Privacy: payload (11 bytes)
8817,85.381356,2024-08-15 00:10:25.381,10.8.15.4,10.8.15.133,TCP,54,"389  >  49791 [RST, ACK] Seq=3676 Ack=2606 Win=0 Len=0"
8818,85.381378,2024-08-15 00:10:25.381,10.8.15.133,10.8.15.4,TCP,54,"49791  >  389 [FIN, ACK] Seq=2606 Ack=3676 Win=262400 Len=0"
8819,85.381458,2024-08-15 00:10:25.381,10.8.15.4,10.8.15.133,TCP,54,389  >  49791 [RST] Seq=3676 Win=0 Len=0
8820,85.38171,2024-08-15 00:10:25.381,10.8.15.133,10.8.15.4,LDAP,129,SASL GSS-API Privacy: payload (11 bytes)
8821,85.381861,2024-08-15 00:10:25.381,10.8.15.4,10.8.15.133,TCP,54,"389  >  49790 [RST, ACK] Seq=3642 Ack=3134 Win=0 Len=0"
8822,85.381884,2024-08-15 00:10:25.381,10.8.15.133,10.8.15.4,TCP,54,"49790  >  389 [FIN, ACK] Seq=3134 Ack=3642 Win=261888 Len=0"
8823,85.381995,2024-08-15 00:10:25.381,10.8.15.4,10.8.15.133,TCP,54,389  >  49790 [RST] Seq=3642 Win=0 Len=0
8824,85.384355,2024-08-15 00:10:25.384,10.8.15.133,10.8.15.4,TCP,54,"49788  >  135 [RST, ACK] Seq=497 Ack=645 Win=0 Len=0"
8825,85.38451,2024-08-15 00:10:25.384,10.8.15.133,10.8.15.4,TCP,54,"49789  >  49669 [RST, ACK] Seq=3805 Ack=1870 Win=0 Len=0"
8826,86.440747,2024-08-15 00:10:26.440,10.8.15.133,20.10.31.115,TCP,66,49792  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
8827,86.883329,2024-08-15 00:10:26.883,10.8.15.133,20.42.72.131,TLSv1.3,315,Application Data
8828,86.883568,2024-08-15 00:10:26.883,20.42.72.131,10.8.15.133,TCP,54,443  >  49781 [ACK] Seq=9091 Ack=64210 Win=64240 Len=0
8829,86.883704,2024-08-15 00:10:26.883,10.8.15.133,20.42.72.131,TCP,1514,49781  >  443 [ACK] Seq=64210 Ack=9091 Win=63311 Len=1460 [TCP PDU reassembled in 8835]
8830,86.883708,2024-08-15 00:10:26.883,10.8.15.133,20.42.72.131,TCP,1514,49781  >  443 [ACK] Seq=65670 Ack=9091 Win=63311 Len=1460 [TCP PDU reassembled in 8835]
8831,86.883709,2024-08-15 00:10:26.883,10.8.15.133,20.42.72.131,TCP,1514,49781  >  443 [ACK] Seq=67130 Ack=9091 Win=63311 Len=1460 [TCP PDU reassembled in 8835]
8832,86.883709,2024-08-15 00:10:26.883,10.8.15.133,20.42.72.131,TCP,1514,49781  >  443 [ACK] Seq=68590 Ack=9091 Win=63311 Len=1460 [TCP PDU reassembled in 8835]
8833,86.88371,2024-08-15 00:10:26.883,10.8.15.133,20.42.72.131,TCP,1514,49781  >  443 [ACK] Seq=70050 Ack=9091 Win=63311 Len=1460 [TCP PDU reassembled in 8835]
8834,86.883711,2024-08-15 00:10:26.883,10.8.15.133,20.42.72.131,TCP,1514,49781  >  443 [ACK] Seq=71510 Ack=9091 Win=63311 Len=1460 [TCP PDU reassembled in 8835]
8835,86.883712,2024-08-15 00:10:26.883,10.8.15.133,20.42.72.131,TLSv1.3,406,Application Data
8836,86.883848,2024-08-15 00:10:26.883,20.42.72.131,10.8.15.133,TCP,54,443  >  49781 [ACK] Seq=9091 Ack=65670 Win=64240 Len=0
8837,86.883946,2024-08-15 00:10:26.883,20.42.72.131,10.8.15.133,TCP,54,443  >  49781 [ACK] Seq=9091 Ack=67130 Win=64240 Len=0
8838,86.884022,2024-08-15 00:10:26.884,20.42.72.131,10.8.15.133,TCP,54,443  >  49781 [ACK] Seq=9091 Ack=68590 Win=64240 Len=0
8839,86.884076,2024-08-15 00:10:26.884,20.42.72.131,10.8.15.133,TCP,54,443  >  49781 [ACK] Seq=9091 Ack=70050 Win=64240 Len=0
8840,86.884127,2024-08-15 00:10:26.884,20.42.72.131,10.8.15.133,TCP,54,443  >  49781 [ACK] Seq=9091 Ack=71510 Win=64240 Len=0
8841,86.884178,2024-08-15 00:10:26.884,20.42.72.131,10.8.15.133,TCP,54,443  >  49781 [ACK] Seq=9091 Ack=72970 Win=64240 Len=0
8842,86.884229,2024-08-15 00:10:26.884,20.42.72.131,10.8.15.133,TCP,54,443  >  49781 [ACK] Seq=9091 Ack=73322 Win=64240 Len=0
8843,87.055348,2024-08-15 00:10:27.055,20.42.72.131,10.8.15.133,TLSv1.3,89,Application Data
8844,87.098884,2024-08-15 00:10:27.098,10.8.15.133,20.42.72.131,TCP,54,49781  >  443 [ACK] Seq=73322 Ack=9126 Win=63276 Len=0
8845,87.119535,2024-08-15 00:10:27.119,20.42.72.131,10.8.15.133,TLSv1.3,364,Application Data
8846,87.162063,2024-08-15 00:10:27.162,10.8.15.133,20.42.72.131,TCP,54,49781  >  443 [ACK] Seq=73322 Ack=9436 Win=62966 Len=0
8847,87.449391,2024-08-15 00:10:27.449,10.8.15.133,20.10.31.115,TCP,66,[TCP Retransmission] 49792  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
8848,87.519684,2024-08-15 00:10:27.519,20.10.31.115,10.8.15.133,TCP,58,"443  >  49792 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
8849,87.519935,2024-08-15 00:10:27.519,10.8.15.133,20.10.31.115,TCP,54,49792  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
8850,87.52196,2024-08-15 00:10:27.521,10.8.15.133,20.10.31.115,TLSv1.2,232,Client Hello (SNI=client.wns.windows.com)
8851,87.522175,2024-08-15 00:10:27.522,20.10.31.115,10.8.15.133,TCP,54,443  >  49792 [ACK] Seq=1 Ack=179 Win=64240 Len=0
8852,87.591709,2024-08-15 00:10:27.591,20.10.31.115,10.8.15.133,TCP,1514,443  >  49792 [ACK] Seq=1 Ack=179 Win=64240 Len=1460 [TCP PDU reassembled in 8855]
8853,87.591716,2024-08-15 00:10:27.591,20.10.31.115,10.8.15.133,TCP,1430,"443  >  49792 [PSH, ACK] Seq=1461 Ack=179 Win=64240 Len=1376 [TCP PDU reassembled in 8855]"
8854,87.592051,2024-08-15 00:10:27.592,10.8.15.133,20.10.31.115,TCP,54,49792  >  443 [ACK] Seq=179 Ack=2837 Win=64240 Len=0
8855,87.599523,2024-08-15 00:10:27.599,20.10.31.115,10.8.15.133,TLSv1.2,1300,"Server Hello, Certificate, Server Key Exchange, Server Hello Done"
8856,87.605406,2024-08-15 00:10:27.605,10.8.15.133,20.10.31.115,TLSv1.2,212,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
8857,87.605558,2024-08-15 00:10:27.605,20.10.31.115,10.8.15.133,TCP,54,443  >  49792 [ACK] Seq=4083 Ack=337 Win=64240 Len=0
8858,87.679728,2024-08-15 00:10:27.679,20.10.31.115,10.8.15.133,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
8859,87.683941,2024-08-15 00:10:27.683,10.8.15.133,20.10.31.115,TLSv1.2,414,Application Data
8860,87.684117,2024-08-15 00:10:27.684,10.8.15.133,20.10.31.115,TLSv1.2,1167,Application Data
8861,87.684144,2024-08-15 00:10:27.684,20.10.31.115,10.8.15.133,TCP,54,443  >  49792 [ACK] Seq=4134 Ack=697 Win=64240 Len=0
8862,87.684315,2024-08-15 00:10:27.684,20.10.31.115,10.8.15.133,TCP,54,443  >  49792 [ACK] Seq=4134 Ack=1810 Win=64240 Len=0
8863,87.684427,2024-08-15 00:10:27.684,10.8.15.133,20.10.31.115,TLSv1.2,157,Application Data
8864,87.684562,2024-08-15 00:10:27.684,20.10.31.115,10.8.15.133,TCP,54,443  >  49792 [ACK] Seq=4134 Ack=1913 Win=64240 Len=0
8865,87.755539,2024-08-15 00:10:27.755,20.10.31.115,10.8.15.133,TLSv1.2,335,Application Data
8866,87.807657,2024-08-15 00:10:27.807,10.8.15.133,20.10.31.115,TCP,54,49792  >  443 [ACK] Seq=1913 Ack=4415 Win=64240 Len=0
8867,87.833619,2024-08-15 00:10:27.833,20.10.31.115,10.8.15.133,TLSv1.2,155,Application Data
8868,87.833726,2024-08-15 00:10:27.833,20.10.31.115,10.8.15.133,TLSv1.2,155,Application Data
8869,87.833891,2024-08-15 00:10:27.833,10.8.15.133,20.10.31.115,TCP,54,49792  >  443 [ACK] Seq=1913 Ack=4617 Win=64038 Len=0
8870,87.836753,2024-08-15 00:10:27.836,10.8.15.133,20.10.31.115,TLSv1.2,152,Application Data
8871,87.836912,2024-08-15 00:10:27.836,20.10.31.115,10.8.15.133,TCP,54,443  >  49792 [ACK] Seq=4617 Ack=2011 Win=64240 Len=0
8872,87.91446,2024-08-15 00:10:27.914,20.10.31.115,10.8.15.133,TLSv1.2,174,Application Data
8873,87.958051,2024-08-15 00:10:27.958,10.8.15.133,20.10.31.115,TCP,54,49792  >  443 [ACK] Seq=2011 Ack=4737 Win=63918 Len=0
8874,89.813873,2024-08-15 00:10:29.813,104.21.55.70,10.8.15.133,TCP,54,"80  >  49786 [FIN, PSH, ACK] Seq=1 Ack=1 Win=64240 Len=0"
8875,89.81406,2024-08-15 00:10:29.814,10.8.15.133,104.21.55.70,TCP,54,49786  >  80 [ACK] Seq=1 Ack=2 Win=64240 Len=0
8876,89.827564,2024-08-15 00:10:29.827,10.8.15.133,20.42.72.131,TLSv1.3,316,Application Data
8877,89.827626,2024-08-15 00:10:29.827,10.8.15.133,20.42.72.131,TCP,1514,49781  >  443 [ACK] Seq=73584 Ack=9436 Win=62966 Len=1460 [TCP PDU reassembled in 8881]
8878,89.827629,2024-08-15 00:10:29.827,10.8.15.133,20.42.72.131,TCP,1514,49781  >  443 [ACK] Seq=75044 Ack=9436 Win=62966 Len=1460 [TCP PDU reassembled in 8881]
8879,89.827629,2024-08-15 00:10:29.827,10.8.15.133,20.42.72.131,TCP,1514,49781  >  443 [ACK] Seq=76504 Ack=9436 Win=62966 Len=1460 [TCP PDU reassembled in 8881]
8880,89.82763,2024-08-15 00:10:29.827,10.8.15.133,20.42.72.131,TCP,1514,49781  >  443 [ACK] Seq=77964 Ack=9436 Win=62966 Len=1460 [TCP PDU reassembled in 8881]
8881,89.827631,2024-08-15 00:10:29.827,10.8.15.133,20.42.72.131,TLSv1.3,1446,Application Data[Illegal Segments]
8882,89.827794,2024-08-15 00:10:29.827,20.42.72.131,10.8.15.133,TCP,54,443  >  49781 [ACK] Seq=9436 Ack=73584 Win=64240 Len=0
8883,89.827893,2024-08-15 00:10:29.827,20.42.72.131,10.8.15.133,TCP,54,443  >  49781 [ACK] Seq=9436 Ack=75044 Win=64240 Len=0
8884,89.827948,2024-08-15 00:10:29.827,20.42.72.131,10.8.15.133,TCP,54,443  >  49781 [ACK] Seq=9436 Ack=76504 Win=64240 Len=0
8885,89.828004,2024-08-15 00:10:29.828,20.42.72.131,10.8.15.133,TCP,54,443  >  49781 [ACK] Seq=9436 Ack=77964 Win=64240 Len=0
8886,89.82806,2024-08-15 00:10:29.828,20.42.72.131,10.8.15.133,TCP,54,443  >  49781 [ACK] Seq=9436 Ack=79424 Win=64240 Len=0
8887,89.828103,2024-08-15 00:10:29.828,20.42.72.131,10.8.15.133,TCP,54,443  >  49781 [ACK] Seq=9436 Ack=80816 Win=64240 Len=0
8888,90.18798,2024-08-15 00:10:30.187,20.42.72.131,10.8.15.133,TLSv1.3,640,Application Data
8889,90.236825,2024-08-15 00:10:30.236,10.8.15.133,20.42.72.131,TCP,54,49781  >  443 [ACK] Seq=80816 Ack=10022 Win=64240 Len=0
8890,93.865968,2024-08-15 00:10:33.865,10.8.15.133,10.8.15.4,DNS,74,Standard query 0x2333 A assets.msn.com
8891,94.866011,2024-08-15 00:10:34.866,10.8.15.133,10.8.15.4,DNS,74,Standard query 0x2333 A assets.msn.com
8892,94.885946,2024-08-15 00:10:34.885,10.8.15.133,204.79.197.239,TCP,66,49793  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
8893,95.147568,2024-08-15 00:10:35.147,10.8.15.133,204.79.197.239,TCP,66,49794  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
8894,95.866091,2024-08-15 00:10:35.866,10.8.15.133,10.8.15.4,DNS,74,Standard query 0x2333 A assets.msn.com
8895,95.896972,2024-08-15 00:10:35.896,10.8.15.133,204.79.197.239,TCP,66,[TCP Retransmission] 49793  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
8896,96.162796,2024-08-15 00:10:36.162,10.8.15.133,204.79.197.239,TCP,66,[TCP Retransmission] 49794  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
8897,96.472461,2024-08-15 00:10:36.472,10.8.15.4,10.8.15.133,DNS,94,Standard query response 0x2055 Server failure HTTPS app-edge.smartscreen.microsoft.com
8898,96.472588,2024-08-15 00:10:36.472,10.8.15.4,10.8.15.133,DNS,94,Standard query response 0xfe78 Server failure HTTPS app-edge.smartscreen.microsoft.com
8899,96.472622,2024-08-15 00:10:36.472,10.8.15.133,10.8.15.4,ICMP,122,Destination unreachable (Port unreachable)
8900,96.47956,2024-08-15 00:10:36.479,10.8.15.4,10.8.15.133,DNS,94,Standard query response 0x96a0 Server failure A app-edge.smartscreen.microsoft.com
8901,96.479644,2024-08-15 00:10:36.479,10.8.15.4,10.8.15.133,DNS,94,Standard query response 0x2eaa Server failure A app-edge.smartscreen.microsoft.com
8902,96.47969,2024-08-15 00:10:36.479,10.8.15.4,10.8.15.133,DNS,94,Standard query response 0x4b9e Server failure A app-edge.smartscreen.microsoft.com
8903,97.104149,2024-08-15 00:10:37.104,10.8.15.133,10.8.15.4,SMB2,382,"Create Request, File: desktop.ini"
8904,97.104489,2024-08-15 00:10:37.104,10.8.15.4,10.8.15.133,SMB2,130,"Create Response, Error: STATUS_OBJECT_NAME_NOT_FOUND"
8905,97.147093,2024-08-15 00:10:37.147,10.8.15.133,10.8.15.4,TCP,54,49725  >  445 [ACK] Seq=6344 Ack=3077 Win=2097920 Len=0
8906,97.164942,2024-08-15 00:10:37.164,10.8.15.133,10.8.15.4,DNS,79,Standard query 0x2893 A bzib.nelreports.net
8907,97.165128,2024-08-15 00:10:37.165,10.8.15.133,10.8.15.4,DNS,79,Standard query 0x9f58 HTTPS bzib.nelreports.net
8908,97.216218,2024-08-15 00:10:37.216,10.8.15.4,10.8.15.133,DNS,154,Standard query response 0x9f58 HTTPS bzib.nelreports.net CNAME bzib.nelreports.net.akamaized.net CNAME a416.dscd.akamai.net
8909,97.239554,2024-08-15 00:10:37.239,204.79.197.239,10.8.15.133,TCP,58,"443  >  49794 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
8910,97.239795,2024-08-15 00:10:37.239,10.8.15.4,10.8.15.133,DNS,186,Standard query response 0x2893 A bzib.nelreports.net CNAME bzib.nelreports.net.akamaized.net CNAME a416.dscd.akamai.net A 23.215.55.139 A 23.215.55.144
8911,97.239813,2024-08-15 00:10:37.239,10.8.15.133,204.79.197.239,TCP,54,49794  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
8912,97.240478,2024-08-15 00:10:37.240,10.8.15.133,204.79.197.239,TCP,1514,49794  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=1460 [TCP PDU reassembled in 8913]
8913,97.240482,2024-08-15 00:10:37.240,10.8.15.133,204.79.197.239,TLSv1.2,418,Client Hello (SNI=edge.microsoft.com)
8914,97.24066,2024-08-15 00:10:37.240,204.79.197.239,10.8.15.133,TCP,54,443  >  49794 [ACK] Seq=1 Ack=1461 Win=64240 Len=0
8915,97.240735,2024-08-15 00:10:37.240,204.79.197.239,10.8.15.133,TCP,54,443  >  49794 [ACK] Seq=1 Ack=1825 Win=64240 Len=0
8916,97.241064,2024-08-15 00:10:37.241,10.8.15.133,104.21.55.70,TCP,54,"49786  >  80 [FIN, ACK] Seq=1 Ack=2 Win=64240 Len=0"
8917,97.241196,2024-08-15 00:10:37.241,104.21.55.70,10.8.15.133,TCP,54,80  >  49786 [ACK] Seq=2 Ack=2 Win=64239 Len=0
8918,97.241468,2024-08-15 00:10:37.241,10.8.15.133,23.215.55.139,TCP,66,49795  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
8919,97.287252,2024-08-15 00:10:37.287,23.215.55.139,10.8.15.133,TCP,58,"443  >  49795 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
8920,97.287621,2024-08-15 00:10:37.287,10.8.15.133,23.215.55.139,TCP,54,49795  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
8921,97.288273,2024-08-15 00:10:37.288,10.8.15.133,23.215.55.139,TCP,1514,49795  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=1460 [TCP PDU reassembled in 8922]
8922,97.288278,2024-08-15 00:10:37.288,10.8.15.133,23.215.55.139,TLSv1.3,323,Client Hello (SNI=bzib.nelreports.net)
8923,97.288522,2024-08-15 00:10:37.288,23.215.55.139,10.8.15.133,TCP,54,443  >  49795 [ACK] Seq=1 Ack=1461 Win=64240 Len=0
8924,97.288611,2024-08-15 00:10:37.288,23.215.55.139,10.8.15.133,TCP,54,443  >  49795 [ACK] Seq=1 Ack=1730 Win=64240 Len=0
8925,97.351083,2024-08-15 00:10:37.351,204.79.197.239,10.8.15.133,TCP,1514,443  >  49794 [ACK] Seq=1 Ack=1825 Win=64240 Len=1460 [TCP PDU reassembled in 8931]
8926,97.351094,2024-08-15 00:10:37.351,204.79.197.239,10.8.15.133,TCP,1346,"443  >  49794 [PSH, ACK] Seq=1461 Ack=1825 Win=64240 Len=1292 [TCP PDU reassembled in 8931]"
8927,97.351574,2024-08-15 00:10:37.351,10.8.15.133,204.79.197.239,TCP,54,49794  >  443 [ACK] Seq=1825 Ack=2753 Win=64240 Len=0
8928,97.351792,2024-08-15 00:10:37.351,204.79.197.239,10.8.15.133,TCP,1514,443  >  49794 [ACK] Seq=2753 Ack=1825 Win=64240 Len=1460 [TCP PDU reassembled in 8931]
8929,97.351799,2024-08-15 00:10:37.351,204.79.197.239,10.8.15.133,TCP,1346,"443  >  49794 [PSH, ACK] Seq=4213 Ack=1825 Win=64240 Len=1292 [TCP PDU reassembled in 8931]"
8930,97.352251,2024-08-15 00:10:37.352,10.8.15.133,204.79.197.239,TCP,54,49794  >  443 [ACK] Seq=1825 Ack=5505 Win=64240 Len=0
8931,97.352397,2024-08-15 00:10:37.352,204.79.197.239,10.8.15.133,TLSv1.2,447,"Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
8932,97.357686,2024-08-15 00:10:37.357,10.8.15.133,204.79.197.239,TLSv1.2,212,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
8933,97.357846,2024-08-15 00:10:37.357,204.79.197.239,10.8.15.133,TCP,54,443  >  49794 [ACK] Seq=5898 Ack=1983 Win=64240 Len=0
8934,97.358056,2024-08-15 00:10:37.358,10.8.15.133,204.79.197.239,TLSv1.2,153,Application Data
8935,97.3582,2024-08-15 00:10:37.358,204.79.197.239,10.8.15.133,TCP,54,443  >  49794 [ACK] Seq=5898 Ack=2082 Win=64240 Len=0
8936,97.358319,2024-08-15 00:10:37.358,10.8.15.133,204.79.197.239,TLSv1.2,1353,Application Data
8937,97.358483,2024-08-15 00:10:37.358,10.8.15.133,204.79.197.239,TCP,1514,49794  >  443 [ACK] Seq=3381 Ack=5898 Win=63847 Len=1460 [TCP PDU reassembled in 8949]
8938,97.358488,2024-08-15 00:10:37.358,10.8.15.133,204.79.197.239,TCP,1514,49794  >  443 [ACK] Seq=4841 Ack=5898 Win=63847 Len=1460 [TCP PDU reassembled in 8949]
8939,97.358489,2024-08-15 00:10:37.358,10.8.15.133,204.79.197.239,TCP,1514,49794  >  443 [ACK] Seq=6301 Ack=5898 Win=63847 Len=1460 [TCP PDU reassembled in 8949]
8940,97.35849,2024-08-15 00:10:37.358,10.8.15.133,204.79.197.239,TCP,1514,49794  >  443 [ACK] Seq=7761 Ack=5898 Win=63847 Len=1460 [TCP PDU reassembled in 8949]
8941,97.358509,2024-08-15 00:10:37.358,204.79.197.239,10.8.15.133,TCP,54,443  >  49794 [ACK] Seq=5898 Ack=3381 Win=64240 Len=0
8942,97.358651,2024-08-15 00:10:37.358,204.79.197.239,10.8.15.133,TCP,54,443  >  49794 [ACK] Seq=5898 Ack=4841 Win=64240 Len=0
8943,97.358689,2024-08-15 00:10:37.358,10.8.15.133,204.79.197.239,TCP,1514,49794  >  443 [ACK] Seq=9221 Ack=5898 Win=63847 Len=1460 [TCP PDU reassembled in 8949]
8944,97.358692,2024-08-15 00:10:37.358,10.8.15.133,204.79.197.239,TCP,1514,49794  >  443 [ACK] Seq=10681 Ack=5898 Win=63847 Len=1460 [TCP PDU reassembled in 8949]
8945,97.358746,2024-08-15 00:10:37.358,204.79.197.239,10.8.15.133,TCP,54,443  >  49794 [ACK] Seq=5898 Ack=6301 Win=64240 Len=0
8946,97.358818,2024-08-15 00:10:37.358,10.8.15.133,204.79.197.239,TCP,1514,49794  >  443 [ACK] Seq=12141 Ack=5898 Win=63847 Len=1460 [TCP PDU reassembled in 8949]
8947,97.358823,2024-08-15 00:10:37.358,10.8.15.133,204.79.197.239,TCP,1514,49794  >  443 [ACK] Seq=13601 Ack=5898 Win=63847 Len=1460 [TCP PDU reassembled in 8949]
8948,97.358852,2024-08-15 00:10:37.358,204.79.197.239,10.8.15.133,TCP,54,443  >  49794 [ACK] Seq=5898 Ack=7761 Win=64240 Len=0
8949,97.358907,2024-08-15 00:10:37.358,10.8.15.133,204.79.197.239,TLSv1.2,1370,Application Data
